gml_parent_id,gml_id,the_geom,bw_belegung_id,bw_begehren_id,bw_art_des_begehrens_bez,bw_bezeichnung,bw_belastungs_art_bez,bw_datum,mapbs_bw_detail_belegung,mapbs_bw_kalender_strasseplatz,bw_belegungs_art_bez
,BW_Allmendbewilligungen_OeffentlicheBaustelle.97520,,385019,9098614,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau, MP 2430",bauliche Nutzung,01.02.2018 - 30.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=385019&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=795&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.79927,,200125,9069782,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , Tram 3 Verlängerung nach Saint-Louis, MP 526",bauliche Nutzung,23.11.2015 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=200125&month=10&year=2015&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=98&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111346,,384259,9098157,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , MP 1864 / Rüchligweg  MP 2382 / Bluttrainweg West",bauliche Nutzung,29.01.2018 - 22.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=384259&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.96774,,339620,9091604,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Oberflächenumgestaltung Oekolampadmatte  exkl. Pavillion,  kantonal erfasstes Projekt/Massnahmennr: 522",bauliche Nutzung,29.05.2017 - 30.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=339620&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=434&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.102740,,329702,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329702&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=66&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.98203,,354528,9093498,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau,  kantonal erfasstes Projekt/Massnahmennr: 539",bauliche Nutzung,02.10.2017 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=354528&month=9&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=220&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103868,,278200,9082861,Permanente bauliche Anlagen,"Koordinierter Werkleitungs- und Strassenbau  inkl. Baumfällung, MP-Nr. 1761",bauliche Nutzung,04.07.2016 - 31.01.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=278200&month=6&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1921&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103557,,201497,9070051,Permanente bauliche Anlagen,"Koordinierter Leitungs, Gleis und Strassenbau  inkl. Baumfällungen, Bau-Los 2  kantonal erfasstes Projekt/Massnahmennr: 325",bauliche Nutzung,18.03.2016 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=201497&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1106&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111349,,384259,9098157,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , MP 1864 / Rüchligweg  MP 2382 / Bluttrainweg West",bauliche Nutzung,29.01.2018 - 22.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=384259&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103898,,257651,9080223,Permanente bauliche Anlagen,"Koordinierter Werkleitungs- und Strassenbau  inkl. Baumfällung, MP 1258",bauliche Nutzung,11.08.2016 - 01.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=257651&month=7&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1903&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.96778,,339620,9091604,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Oberflächenumgestaltung Oekolampadmatte  exkl. Pavillion,  kantonal erfasstes Projekt/Massnahmennr: 522",bauliche Nutzung,29.05.2017 - 30.11.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=339620&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=434&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103261,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.107546,,391400,9100647,Permanente bauliche Anlagen,Leitungsbau,bauliche Nutzung,01.02.2018 - 28.09.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391400&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1826&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111365,,384259,9098157,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , MP 1864 / Rüchligweg  MP 2382 / Bluttrainweg West",bauliche Nutzung,29.01.2018 - 22.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=384259&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.70517,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.88458,,376570,9095532,Permanente bauliche Anlagen,Rückverankerung der Schlitzwand des bestehenden Bau 74 sowie des zukünftigen pRED-Centers,bauliche Nutzung,01.11.2017 - 01.10.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=376570&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=890&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103499,,201497,9070051,Permanente bauliche Anlagen,"Koordinierter Leitungs, Gleis und Strassenbau  inkl. Baumfällungen, Bau-Los 2  kantonal erfasstes Projekt/Massnahmennr: 325",bauliche Nutzung,18.03.2016 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=201497&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1106&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.98204,,354528,9093498,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau,  kantonal erfasstes Projekt/Massnahmennr: 539",bauliche Nutzung,02.10.2017 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=354528&month=9&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=220&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103507,,201497,9070051,Permanente bauliche Anlagen,"Koordinierter Leitungs, Gleis und Strassenbau  inkl. Baumfällungen, Bau-Los 2  kantonal erfasstes Projekt/Massnahmennr: 325",bauliche Nutzung,18.03.2016 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=201497&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1106&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103262,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103280,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103297,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103286,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.70559,,338220,9091093,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau, MP 2192 und MP 419",bauliche Nutzung,03.04.2017 - 31.07.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=338220&month=3&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=742&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103289,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103244,,175212,9064617,Permanente bauliche Anlagen,Koordinierter Werkleitungs-und Strassenbau inkl. Baumfällungen  kantonal erfasstes Projekt/Massnahmennr:527,bauliche Nutzung,21.03.2016 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=175212&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=148&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103590,,201497,9070051,Permanente bauliche Anlagen,"Koordinierter Leitungs, Gleis und Strassenbau  inkl. Baumfällungen, Bau-Los 2  kantonal erfasstes Projekt/Massnahmennr: 325",bauliche Nutzung,18.03.2016 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=201497&month=2&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1106&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.102145,,379329,9096846,Permanente bauliche Anlagen,Kantonal erfasstes Projekt/Massnahmennr: 1797  Werkleitungen und Strassenbau,bauliche Nutzung,26.10.2017 - 31.10.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=379329&month=9&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=826&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.92138,,378251,9096743,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau,  kantonal erfasstes Projekt/Massnahmennr:1909",bauliche Nutzung,15.01.2018 - 04.04.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=378251&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=308&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.70560,,338220,9091093,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau, MP 2192 und MP 419",bauliche Nutzung,03.04.2017 - 31.07.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=338220&month=3&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=742&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.104208,,333423,9090864,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau,  kantonal erfasstes Projekt/Massnahmennr: 1636",bauliche Nutzung,19.06.2017 - 31.08.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=333423&month=5&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=372&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111528,,349087,9092754,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau inkl. Gleisersatz, kantonal erfasstes Projekt/Massnahmennr: 1954",bauliche Nutzung,11.09.2017 - 09.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=349087&month=8&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=400&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
